淘宝ID,卖家昵称,商家编码,标题,图片地址,促销活动,价格,促销价格,总销量,月销量,库存,收藏数,SKU数,抓取日期
13074232796,olay官方旗舰店,Olay,Olay旗舰 玉兰油焦点皙白致臻光感驻颜面霜 美白淡斑 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1EvYMXbhcXXX8qV.1_040138.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
13074232796,olay官方旗舰店,Olay,Olay旗舰 玉兰油焦点皙白致臻光感驻颜面霜 美白淡斑 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1EvYMXbhcXXX8qV.1_040138.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13351855943,olay官方旗舰店,Pro-x,Olay旗舰 玉兰油Pro-x纯焕方程式抗皱舒纹霜+机能水 抗皱 正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1N5YTXfXmXXb6UYs._111401.jpg,,0.0,0.0,1,1,-1,0,0,2012-10-17
13351855943,olay官方旗舰店,Pro-x,Olay旗舰 玉兰油Pro-x纯焕方程式抗皱舒纹霜+机能水 抗皱 正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1N5YTXfXmXXb6UYs._111401.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13118316235,olay官方旗舰店,,,,,0.0,,1,1,-1,0,0,2012-10-19
13118316235,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜活能水+防晒露+活肤乳 抗皱 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1NyTKXcpXXXbB4R_b_125152.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
13118316235,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜活能水+防晒露+活肤乳 抗皱 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1NyTKXcpXXXbB4R_b_125152.jpg,,0.0,0.0,0,0,0,3,0,2012-10-17
13118316235,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜活能水+防晒露+活肤乳 抗皱 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1NyTKXcpXXXbB4R_b_125152.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13114240553,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
13114240553,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯面霜+塑颜精华 抗皱保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1u8jJXn4fXXagUnDb_125344.jpg,,0.0,0.0,2,2,-2,0,0,2012-10-18
13114240553,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯面霜+塑颜精华 抗皱保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1u8jJXn4fXXagUnDb_125344.jpg,,0.0,0.0,1,1,-1,0,0,2012-10-17
13114240553,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯面霜+塑颜精华 抗皱保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1u8jJXn4fXXagUnDb_125344.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13068732227,olay官方旗舰店,,,,,0.0,,0,-2,0,0,0,2012-10-19
13068732227,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯日.御光修护乳霜 防晒抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1x.vLXipeXXXa7Rc._112931.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
13068732227,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯日.御光修护乳霜 防晒抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1x.vLXipeXXXa7Rc._112931.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
13068732227,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯日.御光修护乳霜 防晒抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1x.vLXipeXXXa7Rc._112931.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
15809022002,olay官方旗舰店,,,,,0.0,,2,2,-2,0,0,2012-10-19
15809022002,olay官方旗舰店,ProX,Olay旗舰 玉兰油ProX净透焕肤洁面仪刷头2个 洁面 保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1NdjMXoliXXX4LiUV_021159.jpg,,0.0,0.0,2,-4,-2,2,0,2012-10-18
15809022002,olay官方旗舰店,ProX,Olay旗舰 玉兰油ProX净透焕肤洁面仪刷头2个 洁面 保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1NdjMXoliXXX4LiUV_021159.jpg,,0.0,0.0,0,-5,0,1,0,2012-10-17
15809022002,olay官方旗舰店,ProX,Olay旗舰 玉兰油ProX净透焕肤洁面仪刷头2个 洁面 保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1NdjMXoliXXX4LiUV_021159.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13026172777,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
13026172777,olay官方旗舰店,"",Olay旗舰 玉兰油Pro-X纯焕方程式焕肤提亮精华乳   专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1lsnIXiJoXXb7sfZ._082247.jpg,,0.0,0.0,0,0,0,1,0,2012-10-18
13026172777,olay官方旗舰店,"",Olay旗舰 玉兰油Pro-X纯焕方程式焕肤提亮精华乳   专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1lsnIXiJoXXb7sfZ._082247.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
13026172777,olay官方旗舰店,"",Olay旗舰 玉兰油Pro-X纯焕方程式焕肤提亮精华乳   专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1lsnIXiJoXXb7sfZ._082247.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13122232533,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
13122232533,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力深层保湿露+洁面乳 保湿补水 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1kiLMXXNdXXbpJWk6_060547.jpg,,0.0,0.0,1,1,-1,0,0,2012-10-18
13122232533,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力深层保湿露+洁面乳 保湿补水 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1kiLMXXNdXXbpJWk6_060547.jpg,,0.0,0.0,0,-1,0,-1,0,2012-10-17
13122232533,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力深层保湿露+洁面乳 保湿补水 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1kiLMXXNdXXbpJWk6_060547.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12604582361,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
12604582361,olay官方旗舰店,SPF20,Olay旗舰 玉兰油水感透白修护凝乳SPF20 乳液 美白防晒 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1PHCzXjVEXXcSASs2_044944.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
12604582361,olay官方旗舰店,SPF20,Olay旗舰 玉兰油水感透白修护凝乳SPF20 乳液 美白防晒 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1PHCzXjVEXXcSASs2_044944.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
12604582361,olay官方旗舰店,SPF20,Olay旗舰 玉兰油水感透白修护凝乳SPF20 乳液 美白防晒 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1PHCzXjVEXXcSASs2_044944.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13021976928,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
13021976928,olay官方旗舰店,Pro-X,Olay旗舰 玉兰油Pro-X专业方程式抗皱紧肤霜 面霜 抗皱保湿  正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1kXSzXh0NXXXMSWA1_040209.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
13021976928,olay官方旗舰店,Pro-X,Olay旗舰 玉兰油Pro-X专业方程式抗皱紧肤霜 面霜 抗皱保湿  正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1kXSzXh0NXXXMSWA1_040209.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
13021976928,olay官方旗舰店,Pro-X,Olay旗舰 玉兰油Pro-X专业方程式抗皱紧肤霜 面霜 抗皱保湿  正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1kXSzXh0NXXXMSWA1_040209.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12750623921,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
12750623921,olay官方旗舰店,15ml,Olay官方旗舰 玉兰油男士焕能多效眼部凝露15ml 眼霜 去细纹 紧致,http://img04.taobaocdn.com/bao/uploaded/i4/T1ibYMXodeXXaRfN37_064756.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
12750623921,olay官方旗舰店,15ml,Olay官方旗舰 玉兰油男士焕能多效眼部凝露15ml 眼霜 去细纹 紧致,http://img04.taobaocdn.com/bao/uploaded/i4/T1ibYMXodeXXaRfN37_064756.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
12750623921,olay官方旗舰店,Olay,Olay旗舰 玉兰油男士焕能多效眼部凝露 眼霜 祛皱 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1ibYMXodeXXaRfN37_064756.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13336190213,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
13336190213,olay官方旗舰店,olay,olay旗舰 玉兰油新生唤肤洁面乳+方程式洁面仪  专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1U1YJXXpiXXbmy5g8_101036.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
13336190213,olay官方旗舰店,olay,olay旗舰 玉兰油新生唤肤洁面乳+方程式洁面仪  专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1U1YJXXpiXXbmy5g8_101036.jpg,,0.0,0.0,0,0,0,1,0,2012-10-17
13336190213,olay官方旗舰店,olay,olay旗舰 玉兰油新生唤肤洁面乳+方程式洁面仪  专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1U1YJXXpiXXbmy5g8_101036.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13074656843,olay官方旗舰店,,,,,0.0,,1,-1,-1,0,0,2012-10-19
13074656843,olay官方旗舰店,15ml,Olay旗舰 玉兰油 焦点皙白双重精华眼霜15ml 美白 保湿 去皱 正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1m2vMXfNbXXbavWZ1_040243.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
13074656843,olay官方旗舰店,15ml,Olay旗舰 玉兰油 焦点皙白双重精华眼霜15ml 美白 保湿 去皱 正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1m2vMXfNbXXbavWZ1_040243.jpg,,0.0,0.0,0,0,0,2,0,2012-10-17
13074656843,olay官方旗舰店,15ml,Olay旗舰 玉兰油焦点皙白双效精华眼霜15ml 眼霜 美白 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1m2vMXfNbXXbavWZ1_040243.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
15789854549,olay官方旗舰店,,,,,0.0,,1,-1,-1,3,0,2012-10-19
15789854549,olay官方旗舰店,75ml,olay旗舰 玉兰油健康嫩白三重美白修复防晒乳75ml 防晒 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T12ajMXixhXXa.yXQ__104936.jpg,,0.0,0.0,0,-2,0,-3,0,2012-10-18
15789854549,olay官方旗舰店,75ml,olay旗舰 玉兰油健康嫩白三重美白修复防晒乳75ml 防晒 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T12ajMXixhXXa.yXQ__104936.jpg,,0.0,0.0,2,2,-2,-2,0,2012-10-17
15789854549,olay官方旗舰店,75ml,olay旗舰 玉兰油健康嫩白三重美白修复防晒乳75ml 防晒 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T12ajMXixhXXa.yXQ__104936.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12792247949,olay官方旗舰店,,,,,0.0,,0,0,37,0,1,2012-10-19
12792247949,olay官方旗舰店,,玉兰油新生塑颜金纯活能水 两支装 化妆水 保湿补水抗皱 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1ezGAXedGXXa86cM0_034542.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
12792247949,olay官方旗舰店,,玉兰油新生塑颜金纯活能水 两支装 化妆水 保湿补水抗皱 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1ezGAXedGXXa86cM0_034542.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
12792247949,olay官方旗舰店,,玉兰油新生塑颜金纯活能水 两支装 化妆水 保湿补水抗皱 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1ezGAXedGXXa86cM0_034542.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12802879553,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
12802879553,olay官方旗舰店,Olay,Olay旗舰 玉兰油男士焕能活肤霜+眼部凝露 眼霜去黑眼圈细纹 正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1MATMXkdcXXbdM9.8_101653.jpg,,0.0,0.0,1,-1,-1,0,0,2012-10-18
12802879553,olay官方旗舰店,Olay,Olay旗舰 玉兰油男士焕能活肤霜+眼部凝露 眼霜去黑眼圈细纹 正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1MATMXkdcXXbdM9.8_101653.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
12802879553,olay官方旗舰店,Olay,Olay旗舰 玉兰油男士焕能活肤霜+眼部凝露 眼霜 抗皱 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1MATMXkdcXXbdM9.8_101653.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12630530228,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
12630530228,olay官方旗舰店,Olay,Olay旗舰 玉兰油轻透倍护隔离液+水凝膜 防晒 面膜 美白 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1BInQXaReXXaHrYs__105439.jpg,,0.0,0.0,0,-1,0,0,0,2012-10-18
12630530228,olay官方旗舰店,Olay,Olay旗舰 玉兰油轻透倍护隔离液+水凝膜 防晒 面膜 美白 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1BInQXaReXXaHrYs__105439.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
12630530228,olay官方旗舰店,Olay,Olay旗舰 玉兰油轻透倍护隔离液+水凝膜 防晒 面膜 美白 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1BInQXaReXXaHrYs__105439.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
15223459628,olay官方旗舰店,,,,,0.0,,0,0,0,2,0,2012-10-19
15223459628,olay官方旗舰店,Olay,Olay旗舰 玉兰油水感透白六件套 美白保湿淡斑防晒 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1e_2LXd4hXXaYtoIY_030801.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
15223459628,olay官方旗舰店,Olay,Olay旗舰 玉兰油水感透白六件套 美白保湿淡斑防晒 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1e_2LXd4hXXaYtoIY_030801.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
15223459628,olay官方旗舰店,Olay,Olay旗舰 玉兰油水感透白六件套 美白保湿淡斑防晒 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1e_2LXd4hXXaYtoIY_030801.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13147956736,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
13147956736,olay官方旗舰店,Olay,Olay旗舰 玉兰油焦点皙白亮肤水+柔滑凝乳 美白保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1X__KXiNoXXc7cvk2_044036.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
13147956736,olay官方旗舰店,Olay,Olay旗舰 玉兰油焦点皙白亮肤水+柔滑凝乳 美白保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1X__KXiNoXXc7cvk2_044036.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
13147956736,olay官方旗舰店,Olay,Olay旗舰 玉兰油焦点皙白亮肤水+柔滑凝乳 美白保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1X__KXiNoXXc7cvk2_044036.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
16152448222,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
16152448222,olay官方旗舰店,Olay,Olay旗舰 玉兰油水感透白莹肌亮肤液+精华 美白护肤套装 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1htbIXgNoXXbvclAY_030401.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
16152448222,olay官方旗舰店,Olay,Olay旗舰 玉兰油水感透白莹肌亮肤液+精华 美白护肤套装 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1htbIXgNoXXbvclAY_030401.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
16152448222,olay官方旗舰店,Olay,Olay旗舰 玉兰油水感透白莹肌亮肤液+精华 美白护肤套装 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1htbIXgNoXXbvclAY_030401.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
15796549912,olay官方旗舰店,,,,,0.0,,0,0,0,1,0,2012-10-19
15796549912,olay官方旗舰店,Pro-X,olay旗舰 Pro-X专业方程式净透焕肤洁面仪 清洁肌肤 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1O76JXe4dXXcMbBUV_021545.jpg,,0.0,0.0,1,1,-1,6,0,2012-10-18
15796549912,olay官方旗舰店,Pro-X,olay旗舰 Pro-X专业方程式净透焕肤洁面仪 清洁肌肤 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1O76JXe4dXXcMbBUV_021545.jpg,,0.0,0.0,1,1,-1,3,0,2012-10-17
15796549912,olay官方旗舰店,Pro-X,olay旗舰 Pro-X专业方程式净透焕肤洁面仪 清洁肌肤 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1O76JXe4dXXcMbBUV_021545.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12589838012,olay官方旗舰店,,,,,0.0,,1,1,-1,0,0,2012-10-19
12589838012,olay官方旗舰店,Pro-X,Olay旗舰 玉兰油Pro-X纯焕方程式抗皱紧肤机能水  爽肤水 抗皱,http://img04.taobaocdn.com/bao/uploaded/i4/T1_4LIXmtmXXcdu2zX_084842.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
12589838012,olay官方旗舰店,Pro-X,Olay旗舰 玉兰油Pro-X纯焕方程式抗皱紧肤机能水  爽肤水 抗皱,http://img04.taobaocdn.com/bao/uploaded/i4/T1_4LIXmtmXXcdu2zX_084842.jpg,,0.0,0.0,1,1,-1,3,0,2012-10-17
12589838012,olay官方旗舰店,Pro-X,Olay旗舰 玉兰油Pro-X纯焕方程式抗皱紧肤机能水  爽肤水 抗皱,http://img04.taobaocdn.com/bao/uploaded/i4/T1_4LIXmtmXXcdu2zX_084842.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
16716068811,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
16716068811,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯夜焕肤金露 精华 抗皱紧致 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1l8PBXj8oXXcUB9o__110436.jpg,,0.0,0.0,1,1,-1,0,0,2012-10-18
16716068811,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯夜焕肤金露 精华 抗皱紧致 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1l8PBXj8oXXcUB9o__110436.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
16716068811,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯夜焕肤金露 精华 抗皱紧致 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1l8PBXj8oXXcUB9o__110436.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13097832625,olay官方旗舰店,Olay,Olay旗舰 玉兰油美白淡斑面膜+美容焕采面膜 美白补水 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1QFfMXgteXXXOuKcY_025844.jpg,,0.0,0.0,0,0,0,0,-1,2012-10-17
13097832625,olay官方旗舰店,Olay,Olay旗舰 玉兰油美白淡斑面膜+美容焕采面膜 美白补水 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1QFfMXgteXXXOuKcY_025844.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
14282941968,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
14282941968,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力轻盈保湿露+晶露+防晒液 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1EEzMXiXaXXa9CLE6_061529.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
14282941968,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力轻盈保湿露+晶露+防晒液 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1EEzMXiXaXXa9CLE6_061529.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
14282941968,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力轻盈保湿露+晶露+防晒液 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1EEzMXiXaXXa9CLE6_061529.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13060252417,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
13060252417,olay官方旗舰店,Olay,Olay旗舰 玉兰油焦点皙白丝润洁面+柔滑凝乳 美白 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1ZHYHXjxnXXcRJVM2_042734.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
13060252417,olay官方旗舰店,Olay,Olay旗舰 玉兰油焦点皙白丝润洁面+柔滑凝乳 美白 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1ZHYHXjxnXXcRJVM2_042734.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
13060252417,olay官方旗舰店,Olay,Olay旗舰 玉兰油焦点皙白丝润洁面+柔滑凝乳 美白 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1ZHYHXjxnXXcRJVM2_042734.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12733451171,olay官方旗舰店,,,,,0.0,,1,1,-1,0,0,2012-10-19
12733451171,olay官方旗舰店,Pro-X,Olay旗舰 玉兰油Pro-X纯焕方程式弹力紧致霜 保湿抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1WOvJXn4aXXcfG2U._081944.jpg,,0.0,0.0,1,1,-1,3,0,2012-10-18
12733451171,olay官方旗舰店,Pro-X,Olay旗舰 玉兰油Pro-X纯焕方程式弹力紧致霜 保湿抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1WOvJXn4aXXcfG2U._081944.jpg,,0.0,0.0,0,0,0,3,0,2012-10-17
12733451171,olay官方旗舰店,Pro-X,Olay旗舰 玉兰油Pro-X纯焕方程式弹力紧致霜 保湿抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1WOvJXn4aXXcfG2U._081944.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13119440267,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生修复抗纹霜+精华+眼霜 去细纹 紧致 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1PiaAXctRXXXYOik0_035545.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
13119440267,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生修复抗纹霜+精华+眼霜 紧肤抗皱 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1PiaAXctRXXXYOik0_035545.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13074000998,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
13074000998,olay官方旗舰店,SPF15,Olay旗舰 玉兰油焦点皙白防晒凝露SPF15 防晒美白 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1zprMXk8eXXcgur.1_040407.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
13074000998,olay官方旗舰店,SPF15,Olay旗舰 玉兰油焦点皙白防晒凝露SPF15 防晒美白 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1zprMXk8eXXcgur.1_040407.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
13074000998,olay官方旗舰店,SPF15,Olay旗舰 玉兰油焦点皙白防晒凝露SPF15 防晒美白 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1zprMXk8eXXcgur.1_040407.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
15589730053,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
15589730053,olay官方旗舰店,,玉兰油旗舰 玉兰油水漾动力深层保湿露4件套,http://img02.taobaocdn.com/bao/uploaded/i2/T1iGHMXfRgXXcu9zk6_062313.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
15589730053,olay官方旗舰店,,玉兰油旗舰 玉兰油水漾动力深层保湿露4件套,http://img02.taobaocdn.com/bao/uploaded/i2/T1iGHMXfRgXXcu9zk6_062313.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
15589730053,olay官方旗舰店,,玉兰油旗舰 玉兰油水漾动力深层保湿露4件套,http://img02.taobaocdn.com/bao/uploaded/i2/T1iGHMXfRgXXcu9zk6_062313.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13121596512,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
13121596512,olay官方旗舰店,Olay,Olay旗舰店 玉兰油焦点皙白面霜 美白+眼霜 精华 去黑眼圈  正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1lTYLXk0fXXauyns1_042436.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
13121596512,olay官方旗舰店,Olay,Olay旗舰店 玉兰油焦点皙白面霜 美白+眼霜 精华 去黑眼圈  正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1lTYLXk0fXXauyns1_042436.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
13121596512,olay官方旗舰店,Olay,Olay旗舰 玉兰油焦点皙白致臻驻颜面霜+眼霜 美白 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1lTYLXk0fXXauyns1_042436.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
17055680333,olay官方旗舰店,,,,,0.0,,1,1,-1,0,0,2012-10-19
17055680333,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生活能水+金纯面霜+防晒露 抗皱防晒 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1_xPJXbBfXXXmyCkS_010110.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
17055680333,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生活能水+金纯面霜+防晒露 抗皱防晒 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1_xPJXbBfXXXmyCkS_010110.jpg,,0.0,0.0,0,0,0,3,0,2012-10-17
